CountryName,CountryCode,Date,cases_weekly,deaths_weekly,StringencyIndex,StringencyIndexForDisplay,Population,deaths_weekly_scaled
Albania,ALB,2021-01-18T00:00:00Z,4095,36,60.19,60.19,2.876101,12.516945684452669
Albania,ALB,2021-01-11T00:00:00Z,4157,48,60.19,60.19,2.876101,16.689260912603558
Albania,ALB,2021-01-04T00:00:00Z,2866,29,56.48,56.48,2.876101,10.083095134697983
Albania,ALB,2020-12-28T00:00:00Z,3569,76,56.48,56.48,2.876101,26.424663111622298
Albania,ALB,2020-12-21T00:00:00Z,4473,85,60.19,60.19,2.876101,29.553899532735464
Albania,ALB,2020-12-14T00:00:00Z,5542,98,65.74,65.74,2.876101,34.0739076965656
Albania,ALB,2020-12-07T00:00:00Z,5363,107,65.74,65.74,2.876101,37.20314411767876
Albania,ALB,2020-11-30T00:00:00Z,4864,99,65.74,65.74,2.876101,34.42160063224484
Albania,ALB,2020-11-23T00:00:00Z,4931,76,65.74,65.74,2.876101,26.424663111622298
Albania,ALB,2020-11-16T00:00:00Z,3624,64,65.74,65.74,2.876101,22.25234788347141
Albania,ALB,2020-11-09T00:00:00Z,3004,41,50.93,50.93,2.876101,14.255410362848872
Albania,ALB,2020-11-02T00:00:00Z,2045,41,50.93,50.93,2.876101,14.255410362848872
Albania,ALB,2020-10-26T00:00:00Z,2102,26,54.63,54.63,2.876101,9.04001632766026
Albania,ALB,2020-10-19T00:00:00Z,1656,31,54.63,54.63,2.876101,10.778481006056465
Albania,ALB,2020-10-12T00:00:00Z,1133,24,54.63,54.63,2.876101,8.344630456301779
Albania,ALB,2020-10-05T00:00:00Z,1007,19,54.63,54.63,2.876101,6.6061657779055745
Albania,ALB,2020-09-28T00:00:00Z,874,15,54.63,54.63,2.876101,5.215394035188612
Albania,ALB,2020-09-21T00:00:00Z,1032,28,54.63,54.63,2.876101,9.735402199018742
Albania,ALB,2020-09-14T00:00:00Z,1098,18,54.63,54.63,2.876101,6.258472842226334
Albania,ALB,2020-09-07T00:00:00Z,875,36,54.63,54.63,2.876101,12.516945684452669
Albania,ALB,2020-08-31T00:00:00Z,953,30,54.63,54.63,2.876101,10.430788070377224
Albania,ALB,2020-08-24T00:00:00Z,1047,22,57.41,57.41,2.876101,7.649244584943297
Albania,ALB,2020-08-17T00:00:00Z,969,29,57.41,57.41,2.876101,10.083095134697983
Albania,ALB,2020-08-10T00:00:00Z,892,33,57.41,57.41,2.876101,11.473866877414945
Albania,ALB,2020-08-03T00:00:00Z,756,28,62.96,62.96,2.876101,9.735402199018742
Albania,ALB,2020-07-27T00:00:00Z,673,26,62.96,62.96,2.876101,9.04001632766026
Albania,ALB,2020-07-20T00:00:00Z,636,19,62.96,62.96,2.876101,6.6061657779055745
Albania,ALB,2020-07-13T00:00:00Z,561,17,62.96,62.96,2.876101,5.910779906547093
Albania,ALB,2020-07-06T00:00:00Z,491,21,62.96,62.96,2.876101,7.301551649264057
Albania,ALB,2020-06-29T00:00:00Z,475,11,68.52,68.52,2.876101,3.8246222924716484
Albania,ALB,2020-06-22T00:00:00Z,406,8,68.52,68.52,2.876101,2.781543485433926
Albania,ALB,2020-06-15T00:00:00Z,275,2,71.3,71.3,2.876101,0.6953858713584815
Albania,ALB,2020-06-08T00:00:00Z,109,1,71.3,71.3,2.876101,0.34769293567924076
Albania,ALB,2020-06-01T00:00:00Z,139,1,71.3,71.3,2.876101,0.34769293567924076
Albania,ALB,2020-05-25T00:00:00Z,52,1,83.33,83.33,2.876101,0.34769293567924076
Albania,ALB,2020-05-18T00:00:00Z,78,0,83.33,83.33,2.876101,0
Albania,ALB,2020-05-11T00:00:00Z,73,0,89.81,89.81,2.876101,0
Albania,ALB,2020-05-04T00:00:00Z,69,3,89.81,89.81,2.876101,1.0430788070377224
Albania,ALB,2020-04-27T00:00:00Z,164,2,89.81,89.81,2.876101,0.6953858713584815
Albania,ALB,2020-04-20T00:00:00Z,116,3,89.81,89.81,2.876101,1.0430788070377224
Albania,ALB,2020-04-13T00:00:00Z,85,2,84.26,84.26,2.876101,0.6953858713584815
Albania,ALB,2020-04-06T00:00:00Z,149,11,84.26,84.26,2.876101,3.8246222924716484
Albania,ALB,2020-03-30T00:00:00Z,123,8,84.26,84.26,2.876101,2.781543485433926
Albania,ALB,2020-03-23T00:00:00Z,47,1,84.26,84.26,2.876101,0.34769293567924076
Albania,ALB,2020-03-16T00:00:00Z,40,1,81.48,81.48,2.876101,0.34769293567924076
Albania,ALB,2020-03-09T00:00:00Z,2,0,36.11,36.11,2.876101,0
Austria,AUT,2021-01-18T00:00:00Z,11406,383,82.41,82.41,8.747358,43.78464903345673
Austria,AUT,2021-01-11T00:00:00Z,15133,378,82.41,82.41,8.747358,43.21304787114006
Austria,AUT,2021-01-04T00:00:00Z,13188,381,82.41,82.41,8.747358,43.55600856853006
Austria,AUT,2020-12-28T00:00:00Z,15164,656,82.41,82.41,8.747358,74.99407249594678
Austria,AUT,2020-12-21T00:00:00Z,16186,816,71.3,71.3,8.747358,93.28530969008014
Austria,AUT,2020-12-14T00:00:00Z,19060,668,71.3,71.3,8.747358,76.36591528550677
Austria,AUT,2020-12-07T00:00:00Z,22794,828,71.3,71.3,8.747358,94.65715247964013
Austria,AUT,2020-11-30T00:00:00Z,32058,705,82.41,82.41,8.747358,80.59576388665012
Austria,AUT,2020-11-23T00:00:00Z,42630,520,82.41,82.41,8.747358,59.44652088093342
Austria,AUT,2020-11-16T00:00:00Z,50986,344,75,75,8.747358,39.32615996738672
Austria,AUT,2020-11-09T00:00:00Z,41398,221,75,75,8.747358,25.2647713743967
Austria,AUT,2020-11-02T00:00:00Z,28574,130,75,75,8.747358,14.861630220233355
Austria,AUT,2020-10-26T00:00:00Z,16979,74,60.19,60.19,8.747358,8.459697202286678
Austria,AUT,2020-10-19T00:00:00Z,9574,46,58.8,58.8,8.747358,5.258730693313341
Austria,AUT,2020-10-12T00:00:00Z,7365,51,40.74,40.74,8.747358,5.830331855630009
Austria,AUT,2020-10-05T00:00:00Z,5152,26,40.74,40.74,8.747358,2.972326044046671
Austria,AUT,2020-09-28T00:00:00Z,4909,21,37.04,37.04,8.747358,2.4007248817300035
Austria,AUT,2020-09-21T00:00:00Z,5222,10,37.04,37.04,8.747358,1.143202324633335
Austria,AUT,2020-09-14T00:00:00Z,4141,20,36.11,36.11,8.747358,2.28640464926667
Austria,AUT,2020-09-07T00:00:00Z,1976,3,36.11,36.11,8.747358,0.3429606973900005
Austria,AUT,2020-08-31T00:00:00Z,1979,1,35.19,35.19,8.747358,0.1143202324633335
Austria,AUT,2020-08-24T00:00:00Z,1866,4,35.19,35.19,8.747358,0.457280929853334
Austria,AUT,2020-08-17T00:00:00Z,1362,7,35.19,35.19,8.747358,0.8002416272433345
Austria,AUT,2020-08-10T00:00:00Z,702,3,35.19,35.19,8.747358,0.3429606973900005
Austria,AUT,2020-08-03T00:00:00Z,823,6,35.19,35.19,8.747358,0.685921394780001
Austria,AUT,2020-07-27T00:00:00Z,915,2,35.19,35.19,8.747358,0.228640464926667
Austria,AUT,2020-07-20T00:00:00Z,724,2,35.19,35.19,8.747358,0.228640464926667
Austria,AUT,2020-07-13T00:00:00Z,578,2,35.19,35.19,8.747358,0.228640464926667
Austria,AUT,2020-07-06T00:00:00Z,644,4,47.22,47.22,8.747358,0.457280929853334
Austria,AUT,2020-06-29T00:00:00Z,340,12,47.22,47.22,8.747358,1.371842789560002
Austria,AUT,2020-06-22T00:00:00Z,247,13,47.22,47.22,8.747358,1.4861630220233355
Austria,AUT,2020-06-15T00:00:00Z,170,5,47.22,47.22,8.747358,0.5716011623166675
Austria,AUT,2020-06-08T00:00:00Z,226,4,47.22,47.22,8.747358,0.457280929853334
Austria,AUT,2020-06-01T00:00:00Z,203,28,53.7,53.7,8.747358,3.200966508973338
Austria,AUT,2020-05-25T00:00:00Z,285,11,59.26,59.26,8.747358,1.2575225570966684
Austria,AUT,2020-05-18T00:00:00Z,367,11,59.26,59.26,8.747358,1.2575225570966684
Austria,AUT,2020-05-11T00:00:00Z,249,20,59.26,59.26,8.747358,2.28640464926667
Austria,AUT,2020-05-04T00:00:00Z,349,56,64.81,64.81,8.747358,6.401933017946676
Austria,AUT,2020-04-27T00:00:00Z,479,90,75,75,8.747358,10.288820921700015
Austria,AUT,2020-04-20T00:00:00Z,773,102,77.78,77.78,8.747358,11.660663711260018
Austria,AUT,2020-04-13T00:00:00Z,1954,146,81.48,81.48,8.747358,16.69075393964669
Austria,AUT,2020-04-06T00:00:00Z,3170,118,81.48,81.48,8.747358,13.489787430673353
Austria,AUT,2020-03-30T00:00:00Z,5182,70,81.48,81.48,8.747358,8.002416272433345
Austria,AUT,2020-03-23T00:00:00Z,2771,15,81.48,81.48,8.747358,1.7148034869500024
Austria,AUT,2020-03-16T00:00:00Z,758,1,81.48,81.48,8.747358,0.1143202324633335
Austria,AUT,2020-03-09T00:00:00Z,88,0,19.44,19.44,8.747358,0
Austria,AUT,2020-03-02T00:00:00Z,14,0,11.11,11.11,8.747358,0
Austria,AUT,2020-02-24T00:00:00Z,0,0,11.11,11.11,8.747358,0
Austria,AUT,2020-02-17T00:00:00Z,0,0,0,0,8.747358,0
Austria,AUT,2020-02-10T00:00:00Z,0,0,0,0,8.747358,0
Austria,AUT,2020-02-03T00:00:00Z,0,0,0,0,8.747358,0
Austria,AUT,2020-01-27T00:00:00Z,0,0,0,0,8.747358,0
Austria,AUT,2020-01-20T00:00:00Z,0,0,0,0,8.747358,0
Austria,AUT,2020-01-13T00:00:00Z,0,0,0,0,8.747358,0
Austria,AUT,2020-01-06T00:00:00Z,0,0,0,0,8.747358,0
Belarus,BLR,2021-01-18T00:00:00Z,13367,65,27.78,27.78,9.50712,6.836981125724719
Belarus,BLR,2021-01-11T00:00:00Z,14031,75,27.78,27.78,9.50712,7.888824375836215
Belarus,BLR,2021-01-04T00:00:00Z,11374,57,27.78,27.78,9.50712,5.995506525635523
Belarus,BLR,2020-12-28T00:00:00Z,15065,70,27.78,27.78,9.50712,7.362902750780467
Belarus,BLR,2020-12-21T00:00:00Z,13228,61,22.22,22.22,9.50712,6.416243825680121
Belarus,BLR,2020-12-14T00:00:00Z,13138,56,22.22,22.22,9.50712,5.890322200624374
Belarus,BLR,2020-12-07T00:00:00Z,12149,56,22.22,22.22,9.50712,5.890322200624374
Belarus,BLR,2020-11-30T00:00:00Z,11009,55,22.22,22.22,9.50712,5.785137875613224
Belarus,BLR,2020-11-23T00:00:00Z,9814,50,22.22,22.22,9.50712,5.259216250557476
Belarus,BLR,2020-11-16T00:00:00Z,7906,39,22.22,22.22,9.50712,4.102188675434832
Belarus,BLR,2020-11-09T00:00:00Z,6820,22,22.22,22.22,9.50712,2.3140551502452897
Belarus,BLR,2020-11-02T00:00:00Z,6636,28,22.22,22.22,9.50712,2.945161100312187
Belarus,BLR,2020-10-26T00:00:00Z,5125,28,16.67,16.67,9.50712,2.945161100312187
Belarus,BLR,2020-10-19T00:00:00Z,4164,33,16.67,16.67,9.50712,3.4710827253679346
Belarus,BLR,2020-10-12T00:00:00Z,3239,39,16.67,16.67,9.50712,4.102188675434832
Belarus,BLR,2020-10-05T00:00:00Z,2686,39,16.67,16.67,9.50712,4.102188675434832
Belarus,BLR,2020-09-28T00:00:00Z,1935,38,16.67,16.67,9.50712,3.997004350423682
Belarus,BLR,2020-09-21T00:00:00Z,1501,30,16.67,16.67,9.50712,3.155529750334486
Belarus,BLR,2020-09-14T00:00:00Z,1314,39,16.67,16.67,9.50712,4.102188675434832
Belarus,BLR,2020-09-07T00:00:00Z,1172,35,16.67,16.67,9.50712,3.6814513753902336
Belarus,BLR,2020-08-31T00:00:00Z,1219,34,16.67,16.67,9.50712,3.576267050379084
Belarus,BLR,2020-08-24T00:00:00Z,952,32,16.67,16.67,9.50712,3.365898400356785
Belarus,BLR,2020-08-17T00:00:00Z,666,23,16.67,16.67,9.50712,2.4192394752564392
Belarus,BLR,2020-08-10T00:00:00Z,783,20,16.67,16.67,9.50712,2.1036865002229908
Belarus,BLR,2020-08-03T00:00:00Z,935,33,16.67,16.67,9.50712,3.4710827253679346
Belarus,BLR,2020-07-27T00:00:00Z,1037,35,16.67,16.67,9.50712,3.6814513753902336
Belarus,BLR,2020-07-20T00:00:00Z,1163,35,16.67,16.67,9.50712,3.6814513753902336
Belarus,BLR,2020-07-13T00:00:00Z,1378,41,16.67,16.67,9.50712,4.3125573254571306
Belarus,BLR,2020-07-06T00:00:00Z,2079,40,16.67,16.67,9.50712,4.2073730004459815
Belarus,BLR,2020-06-29T00:00:00Z,2970,37,16.67,16.67,9.50712,3.8918200254125326
Belarus,BLR,2020-06-22T00:00:00Z,4532,38,16.67,16.67,9.50712,3.997004350423682
Belarus,BLR,2020-06-15T00:00:00Z,5343,39,16.67,16.67,9.50712,4.102188675434832
Belarus,BLR,2020-06-08T00:00:00Z,6074,34,16.67,16.67,9.50712,3.576267050379084
Belarus,BLR,2020-06-01T00:00:00Z,6358,36,16.67,16.67,9.50712,3.786635700401383
Belarus,BLR,2020-05-25T00:00:00Z,6548,34,16.67,16.67,9.50712,3.576267050379084
Belarus,BLR,2020-05-18T00:00:00Z,6677,34,16.67,16.67,9.50712,3.576267050379084
Belarus,BLR,2020-05-11T00:00:00Z,6268,32,16.67,16.67,9.50712,3.365898400356785
Belarus,BLR,2020-05-04T00:00:00Z,6242,27,16.67,16.67,9.50712,2.839976775301037
Belarus,BLR,2020-04-27T00:00:00Z,4656,25,16.67,16.67,9.50712,2.629608125278738
Belarus,BLR,2020-04-20T00:00:00Z,3229,21,16.67,16.67,9.50712,2.2088708252341402
Belarus,BLR,2020-04-13T00:00:00Z,2014,18,18.52,18.52,9.50712,1.8933178502006915
Belarus,BLR,2020-04-06T00:00:00Z,470,8,18.52,18.52,9.50712,0.8414746000891963
Belarus,BLR,2020-03-30T00:00:00Z,18,0,8.33,8.33,9.50712,0
Belarus,BLR,2020-03-23T00:00:00Z,49,0,8.33,8.33,9.50712,0
Belarus,BLR,2020-03-16T00:00:00Z,21,0,8.33,8.33,9.50712,0
Belarus,BLR,2020-03-09T00:00:00Z,5,0,0,0,9.50712,0
Belarus,BLR,2020-03-02T00:00:00Z,1,0,0,0,9.50712,0
Belarus,BLR,2020-02-24T00:00:00Z,0,0,0,0,9.50712,0
Belarus,BLR,2020-02-17T00:00:00Z,0,0,0,0,9.50712,0
Belarus,BLR,2020-02-10T00:00:00Z,0,0,0,0,9.50712,0
Belarus,BLR,2020-02-03T00:00:00Z,0,0,0,0,9.50712,0
Belarus,BLR,2020-01-27T00:00:00Z,0,0,0,0,9.50712,0
Belarus,BLR,2020-01-20T00:00:00Z,0,0,0,0,9.50712,0
Belarus,BLR,2020-01-13T00:00:00Z,0,0,0,0,9.50712,0
Belarus,BLR,2020-01-06T00:00:00Z,0,0,0,0,9.50712,0
Belgium,BEL,2021-01-18T00:00:00Z,13749,335,60.19,60.19,11.348159,29.520206757765727
Belgium,BEL,2021-01-11T00:00:00Z,14696,382,60.19,60.19,11.348159,33.66184770587017
Belgium,BEL,2021-01-04T00:00:00Z,11380,455,60.19,60.19,11.348159,40.09460917845793
Belgium,BEL,2020-12-28T00:00:00Z,12582,530,60.19,60.19,11.348159,46.70361069139056
Belgium,BEL,2020-12-21T00:00:00Z,17683,653,60.19,60.19,11.348159,57.542373172600065
Belgium,BEL,2020-12-14T00:00:00Z,16793,664,60.19,60.19,11.348159,58.511693394496845
Belgium,BEL,2020-12-07T00:00:00Z,15273,702,60.19,60.19,11.348159,61.860254161049376
Belgium,BEL,2020-11-30T00:00:00Z,16252,875,63.89,63.89,11.348159,77.10501765088064
Belgium,BEL,2020-11-23T00:00:00Z,22306,1125,63.89,63.89,11.348159,99.13502269398938
Belgium,BEL,2020-11-16T00:00:00Z,33961,1335,63.89,63.89,11.348159,117.64022693020074
Belgium,BEL,2020-11-09T00:00:00Z,53993,1416,65.74,65.74,11.348159,124.77794856416797
Belgium,BEL,2020-11-02T00:00:00Z,99544,1060,65.74,65.74,11.348159,93.40722138278112
Belgium,BEL,2020-10-26T00:00:00Z,105329,501,54.63,54.63,11.348159,44.14813010638994
Belgium,BEL,2020-10-19T00:00:00Z,72195,236,54.63,54.63,11.348159,20.796324760694663
Belgium,BEL,2020-10-12T00:00:00Z,38829,139,45.37,45.37,11.348159,12.248682803968467
Belgium,BEL,2020-10-05T00:00:00Z,18884,84,47.22,47.22,11.348159,7.402081694484541
Belgium,BEL,2020-09-28T00:00:00Z,11274,39,52.78,52.78,11.348159,3.4366807867249656
Belgium,BEL,2020-09-21T00:00:00Z,10108,27,52.78,52.78,11.348159,2.379240544655745
Belgium,BEL,2020-09-14T00:00:00Z,6158,19,52.78,52.78,11.348159,1.6742803832762652
Belgium,BEL,2020-09-07T00:00:00Z,3655,17,52.78,52.78,11.348159,1.498040342931395
Belgium,BEL,2020-08-31T00:00:00Z,3121,28,52.78,52.78,11.348159,2.4673605648281804
Belgium,BEL,2020-08-24T00:00:00Z,3453,42,58.33,58.33,11.348159,3.7010408472422704
Belgium,BEL,2020-08-17T00:00:00Z,3751,75,58.33,58.33,11.348159,6.609001512932626
Belgium,BEL,2020-08-10T00:00:00Z,4340,30,64.81,64.81,11.348159,2.6436006051730505
Belgium,BEL,2020-08-03T00:00:00Z,3759,20,62.96,62.96,11.348159,1.7624004034487002
Belgium,BEL,2020-07-27T00:00:00Z,2489,15,50,50,11.348159,1.3218003025865253
Belgium,BEL,2020-07-20T00:00:00Z,1385,19,50,50,11.348159,1.6742803832762652
Belgium,BEL,2020-07-13T00:00:00Z,704,13,50,50,11.348159,1.1455602622416552
Belgium,BEL,2020-07-06T00:00:00Z,637,25,50,50,11.348159,2.203000504310875
Belgium,BEL,2020-06-29T00:00:00Z,607,39,51.85,51.85,11.348159,3.4366807867249656
Belgium,BEL,2020-06-22T00:00:00Z,668,43,51.85,51.85,11.348159,3.7891608674147057
Belgium,BEL,2020-06-15T00:00:00Z,671,58,51.85,51.85,11.348159,5.1109611700012305
Belgium,BEL,2020-06-08T00:00:00Z,847,113,51.85,51.85,11.348159,9.957562279485156
Belgium,BEL,2020-06-01T00:00:00Z,1144,161,75,75,11.348159,14.187323247762038
Belgium,BEL,2020-05-25T00:00:00Z,1510,233,75,75,11.348159,20.531964700177358
Belgium,BEL,2020-05-18T00:00:00Z,2071,315,75,75,11.348159,27.75780635431703
Belgium,BEL,2020-05-11T00:00:00Z,3051,540,75,75,11.348159,47.584810893114906
Belgium,BEL,2020-05-04T00:00:00Z,3095,701,81.48,81.48,11.348159,61.77213414087694
Belgium,BEL,2020-04-27T00:00:00Z,5703,1197,81.48,81.48,11.348159,105.47966414640472
Belgium,BEL,2020-04-20T00:00:00Z,7963,1667,81.48,81.48,11.348159,146.89607362744917
Belgium,BEL,2020-04-13T00:00:00Z,11175,1979,81.48,81.48,11.348159,174.38951992124888
Belgium,BEL,2020-04-06T00:00:00Z,9694,1584,81.48,81.48,11.348159,139.58211195313706
Belgium,BEL,2020-03-30T00:00:00Z,8130,782,81.48,81.48,11.348159,68.90985577484417
Belgium,BEL,2020-03-23T00:00:00Z,3673,199,81.48,81.48,11.348159,17.53588401431457
Belgium,BEL,2020-03-16T00:00:00Z,1348,19,50.93,50.93,11.348159,1.6742803832762652
Belgium,BEL,2020-03-09T00:00:00Z,388,0,13.89,13.89,11.348159,0
Belgium,BEL,2020-03-02T00:00:00Z,19,0,11.11,11.11,11.348159,0
Belgium,BEL,2020-02-24T00:00:00Z,0,0,11.11,11.11,11.348159,0
Belgium,BEL,2020-02-17T00:00:00Z,0,0,11.11,11.11,11.348159,0
Belgium,BEL,2020-02-10T00:00:00Z,0,0,11.11,11.11,11.348159,0
Belgium,BEL,2020-02-03T00:00:00Z,0,0,11.11,11.11,11.348159,0
Belgium,BEL,2020-01-27T00:00:00Z,0,0,0,0,11.348159,0
Belgium,BEL,2020-01-20T00:00:00Z,0,0,0,0,11.348159,0
Belgium,BEL,2020-01-13T00:00:00Z,0,0,0,0,11.348159,0
Belgium,BEL,2020-01-06T00:00:00Z,0,0,0,0,11.348159,0
Bosnia and Herzegovina,BIH,2021-01-18T00:00:00Z,2325,128,42.59,42.59,3.516816,36.39655870537441
Bosnia and Herzegovina,BIH,2021-01-11T00:00:00Z,3113,227,42.59,42.59,3.516816,64.54702207906243
Bosnia and Herzegovina,BIH,2021-01-04T00:00:00Z,2954,178,42.59,42.59,3.516816,50.61396444966129
Bosnia and Herzegovina,BIH,2020-12-28T00:00:00Z,4167,328,42.59,42.59,3.516816,93.26618168252192
Bosnia and Herzegovina,BIH,2020-12-21T00:00:00Z,4407,289,42.59,42.59,3.516816,82.17660520197815
Bosnia and Herzegovina,BIH,2020-12-14T00:00:00Z,6610,384,48.15,48.15,3.516816,109.18967611612322
Bosnia and Herzegovina,BIH,2020-12-07T00:00:00Z,7133,332,50,50,3.516816,94.40357414206487
Bosnia and Herzegovina,BIH,2020-11-30T00:00:00Z,7367,344,50,50,3.516816,97.81575152069372
Bosnia and Herzegovina,BIH,2020-11-23T00:00:00Z,9107,419,50,50,3.516816,119.14186013712404
Bosnia and Herzegovina,BIH,2020-11-16T00:00:00Z,8477,347,50,50,3.516816,98.66879586535093
Bosnia and Herzegovina,BIH,2020-11-09T00:00:00Z,10918,262,42.59,42.59,3.516816,74.49920610006323
Bosnia and Herzegovina,BIH,2020-11-02T00:00:00Z,10611,162,42.59,42.59,3.516816,46.06439461148948
Bosnia and Herzegovina,BIH,2020-10-26T00:00:00Z,6774,102,42.59,42.59,3.516816,29.00350771834523
Bosnia and Herzegovina,BIH,2020-10-19T00:00:00Z,3475,63,40.74,40.74,3.516816,17.913931237801467
Bosnia and Herzegovina,BIH,2020-10-12T00:00:00Z,2670,50,40.74,40.74,3.516816,14.217405744286879
Bosnia and Herzegovina,BIH,2020-10-05T00:00:00Z,1058,61,40.74,40.74,3.516816,17.34523500802999
Bosnia and Herzegovina,BIH,2020-09-28T00:00:00Z,1493,53,40.74,40.74,3.516816,15.07045008894409
Bosnia and Herzegovina,BIH,2020-09-21T00:00:00Z,1962,68,40.74,40.74,3.516816,19.335671812230153
Bosnia and Herzegovina,BIH,2020-09-14T00:00:00Z,2320,50,40.74,40.74,3.516816,14.217405744286879
Bosnia and Herzegovina,BIH,2020-09-07T00:00:00Z,1353,47,40.74,40.74,3.516816,13.364361399629665
Bosnia and Herzegovina,BIH,2020-08-31T00:00:00Z,1889,63,46.3,46.3,3.516816,17.913931237801467
Bosnia and Herzegovina,BIH,2020-08-24T00:00:00Z,2365,60,53.7,53.7,3.516816,17.060886893144254
Bosnia and Herzegovina,BIH,2020-08-17T00:00:00Z,1210,67,59.26,59.26,3.516816,19.051323697344415
Bosnia and Herzegovina,BIH,2020-08-10T00:00:00Z,2217,59,59.26,59.26,3.516816,16.776538778258516
Bosnia and Herzegovina,BIH,2020-08-03T00:00:00Z,2039,60,59.26,59.26,3.516816,17.060886893144254
Bosnia and Herzegovina,BIH,2020-07-27T00:00:00Z,1617,33,59.26,59.26,3.516816,9.383487791229339
Bosnia and Herzegovina,BIH,2020-07-20T00:00:00Z,1568,30,56.48,56.48,3.516816,8.530443446572127
Bosnia and Herzegovina,BIH,2020-07-13T00:00:00Z,1491,27,56.48,56.48,3.516816,7.677399101914914
Bosnia and Herzegovina,BIH,2020-07-06T00:00:00Z,1178,11,56.48,56.48,3.516816,3.1278292637431133
Bosnia and Herzegovina,BIH,2020-06-29T00:00:00Z,784,13,51.85,51.85,3.516816,3.696525493514588
Bosnia and Herzegovina,BIH,2020-06-22T00:00:00Z,430,6,51.85,51.85,3.516816,1.7060886893144254
Bosnia and Herzegovina,BIH,2020-06-15T00:00:00Z,328,4,51.85,51.85,3.516816,1.1373924595429503
Bosnia and Herzegovina,BIH,2020-06-08T00:00:00Z,164,7,54.63,54.63,3.516816,1.990436804200163
Bosnia and Herzegovina,BIH,2020-06-01T00:00:00Z,109,9,54.63,54.63,3.516816,2.559133033971638
Bosnia and Herzegovina,BIH,2020-05-25T00:00:00Z,111,11,71.3,71.3,3.516816,3.1278292637431133
Bosnia and Herzegovina,BIH,2020-05-18T00:00:00Z,172,25,76.85,76.85,3.516816,7.108702872143439
Bosnia and Herzegovina,BIH,2020-05-11T00:00:00Z,260,31,81.48,81.48,3.516816,8.814791561457865
Bosnia and Herzegovina,BIH,2020-05-04T00:00:00Z,341,18,90.74,90.74,3.516816,5.118266067943276
Bosnia and Herzegovina,BIH,2020-04-27T00:00:00Z,247,12,90.74,90.74,3.516816,3.4121773786288507
Bosnia and Herzegovina,BIH,2020-04-20T00:00:00Z,262,8,92.59,92.59,3.516816,2.2747849190859006
Bosnia and Herzegovina,BIH,2020-04-13T00:00:00Z,344,14,92.59,92.59,3.516816,3.980873608400326
Bosnia and Herzegovina,BIH,2020-04-06T00:00:00Z,340,18,89.81,89.81,3.516816,5.118266067943276
Bosnia and Herzegovina,BIH,2020-03-30T00:00:00Z,198,5,89.81,89.81,3.516816,1.4217405744286877
Bosnia and Herzegovina,BIH,2020-03-23T00:00:00Z,107,1,89.81,89.81,3.516816,0.2843481148857376
Bosnia and Herzegovina,BIH,2020-03-16T00:00:00Z,18,0,45.83,45.83,3.516816,0
Bulgaria,BGR,2021-01-18T00:00:00Z,3302,357,NA,53.7,7.127822,50.08542581450547
Bulgaria,BGR,2021-01-11T00:00:00Z,5460,448,53.7,53.7,7.127822,62.8522990613402
Bulgaria,BGR,2021-01-04T00:00:00Z,5335,514,53.7,53.7,7.127822,72.1117895480555
Bulgaria,BGR,2020-12-28T00:00:00Z,6521,555,53.7,53.7,7.127822,77.86389727465136
Bulgaria,BGR,2020-12-21T00:00:00Z,11746,921,54.63,54.63,7.127822,129.21198088279982
Bulgaria,BGR,2020-12-14T00:00:00Z,18028,891,57.41,57.41,7.127822,125.0031215706565
Bulgaria,BGR,2020-12-07T00:00:00Z,18935,983,57.41,57.41,7.127822,137.91029012789602
Bulgaria,BGR,2020-11-30T00:00:00Z,20666,934,57.41,57.41,7.127822,131.03581991806192
Bulgaria,BGR,2020-11-23T00:00:00Z,23569,750,48.15,48.15,7.127822,105.22148280358292
Bulgaria,BGR,2020-11-16T00:00:00Z,23091,465,48.15,48.15,7.127822,65.23731933822141
Bulgaria,BGR,2020-11-09T00:00:00Z,21091,367,48.15,48.15,7.127822,51.48837891855324
Bulgaria,BGR,2020-11-02T00:00:00Z,16180,204,48.15,48.15,7.127822,28.620243322574552
Bulgaria,BGR,2020-10-26T00:00:00Z,8386,108,39.35,39.35,7.127822,15.15189352371594
Bulgaria,BGR,2020-10-19T00:00:00Z,5101,94,35.19,35.19,7.127822,13.187759178049058
Bulgaria,BGR,2020-10-12T00:00:00Z,2815,48,35.19,35.19,7.127822,6.7341748994293065
Bulgaria,BGR,2020-10-05T00:00:00Z,1532,48,35.19,35.19,7.127822,6.7341748994293065
Bulgaria,BGR,2020-09-28T00:00:00Z,1192,35,35.19,35.19,7.127822,4.910335864167203
Bulgaria,BGR,2020-09-21T00:00:00Z,945,41,35.19,35.19,7.127822,5.752107726595866
Bulgaria,BGR,2020-09-14T00:00:00Z,868,49,38.89,38.89,7.127822,6.874470209834084
Bulgaria,BGR,2020-09-07T00:00:00Z,860,58,38.89,38.89,7.127822,8.137128003477079
Bulgaria,BGR,2020-08-31T00:00:00Z,903,68,38.89,38.89,7.127822,9.540081107524852
Bulgaria,BGR,2020-08-24T00:00:00Z,922,47,38.89,38.89,7.127822,6.593879589024529
Bulgaria,BGR,2020-08-17T00:00:00Z,969,51,38.89,38.89,7.127822,7.155060830643638
Bulgaria,BGR,2020-08-10T00:00:00Z,1441,59,38.89,38.89,7.127822,8.277423313881856
